"region","age","sex","2019"
"19 Västmanland county","14 years","men",1648.0
"19 Västmanland county","14 years","women",1534.5
"19 Västmanland county","15 years","men",1576.5
"19 Västmanland county","15 years","women",1555.5
"19 Västmanland county","16 years","men",1647.5
"19 Västmanland county","16 years","women",1527.5
"19 Västmanland county","17 years","men",1551.0
"19 Västmanland county","17 years","women",1523.0
"19 Västmanland county","18 years","men",1586.5
"19 Västmanland county","18 years","women",1434.0
"19 Västmanland county","19 years","men",1665.0
"19 Västmanland county","19 years","women",1443.0
"19 Västmanland county","20 years","men",1756.0
"19 Västmanland county","20 years","women",1355.5
"19 Västmanland county","21 years","men",1638.0
"19 Västmanland county","21 years","women",1333.5
"19 Västmanland county","22 years","men",1495.5
"19 Västmanland county","22 years","women",1295.0
"19 Västmanland county","23 years","men",1518.5
"19 Västmanland county","23 years","women",1390.0
"19 Västmanland county","24 years","men",1701.0
"19 Västmanland county","24 years","women",1487.0
"19 Västmanland county","25 years","men",1846.0
"19 Västmanland county","25 years","women",1717.0
"19 Västmanland county","26 years","men",1852.0
"19 Västmanland county","26 years","women",1794.0
"19 Västmanland county","27 years","men",1968.0
"19 Västmanland county","27 years","women",1826.0
"19 Västmanland county","28 years","men",1932.5
"19 Västmanland county","28 years","women",1858.5
"19 Västmanland county","29 years","men",2124.5
"19 Västmanland county","29 years","women",1854.5
"19 Västmanland county","30 years","men",1857.5
"19 Västmanland county","30 years","women",1829.0
"19 Västmanland county","31 years","men",1836.0
"19 Västmanland county","31 years","women",1785.0
"19 Västmanland county","32 years","men",1845.0
"19 Västmanland county","32 years","women",1687.0
"19 Västmanland county","33 years","men",1749.0
"19 Västmanland county","33 years","women",1685.0
"19 Västmanland county","34 years","men",1784.5
"19 Västmanland county","34 years","women",1667.5
"19 Västmanland county","35 years","men",1643.5
"19 Västmanland county","35 years","women",1552.5
"19 Västmanland county","36 years","men",1581.5
"19 Västmanland county","36 years","women",1532.0
"19 Västmanland county","37 years","men",1662.0
"19 Västmanland county","37 years","women",1517.5
"19 Västmanland county","38 years","men",1523.5
"19 Västmanland county","38 years","women",1569.5
"19 Västmanland county","39 years","men",1600.0
"19 Västmanland county","39 years","women",1604.5
"19 Västmanland county","40 years","men",1617.5
"19 Västmanland county","40 years","women",1506.0
"19 Västmanland county","41 years","men",1529.5
"19 Västmanland county","41 years","women",1539.5
"19 Västmanland county","42 years","men",1521.0
"19 Västmanland county","42 years","women",1474.0
"19 Västmanland county","43 years","men",1619.5
"19 Västmanland county","43 years","women",1574.5
"19 Västmanland county","44 years","men",1686.0
"19 Västmanland county","44 years","women",1616.5
"19 Västmanland county","45 years","men",1664.0
"19 Västmanland county","45 years","women",1686.0
"19 Västmanland county","46 years","men",1680.5
"19 Västmanland county","46 years","women",1612.5
"19 Västmanland county","47 years","men",1853.0
"19 Västmanland county","47 years","women",1774.0
"19 Västmanland county","48 years","men",1780.0
"19 Västmanland county","48 years","women",1741.0
"19 Västmanland county","49 years","men",1745.5
"19 Västmanland county","49 years","women",1673.0
"19 Västmanland county","50 years","men",1783.0
"19 Västmanland county","50 years","women",1687.5
"19 Västmanland county","51 years","men",1931.0
"19 Västmanland county","51 years","women",1793.0
"19 Västmanland county","52 years","men",1939.5
"19 Västmanland county","52 years","women",1839.5
"19 Västmanland county","53 years","men",1962.0
"19 Västmanland county","53 years","women",1856.5
"19 Västmanland county","54 years","men",2040.0
"19 Västmanland county","54 years","women",1948.0
"19 Västmanland county","55 years","men",1906.0
"19 Västmanland county","55 years","women",1908.5
"19 Västmanland county","56 years","men",1817.0
"19 Västmanland county","56 years","women",1709.0
"19 Västmanland county","57 years","men",1755.0
"19 Västmanland county","57 years","women",1625.5
"19 Västmanland county","58 years","men",1648.0
"19 Västmanland county","58 years","women",1670.5
"19 Västmanland county","59 years","men",1613.0
"19 Västmanland county","59 years","women",1544.0
"19 Västmanland county","60 years","men",1591.5
"19 Västmanland county","60 years","women",1590.5
"19 Västmanland county","61 years","men",1598.5
"19 Västmanland county","61 years","women",1499.5
"19 Västmanland county","62 years","men",1576.0
"19 Västmanland county","62 years","women",1522.5
"19 Västmanland county","63 years","men",1542.5
"19 Västmanland county","63 years","women",1395.5
"19 Västmanland county","64 years","men",1521.0
"19 Västmanland county","64 years","women",1494.0
"19 Västmanland county","65 years","men",1477.5
"19 Västmanland county","65 years","women",1477.0
"19 Västmanland county","66 years","men",1424.0
"19 Västmanland county","66 years","women",1495.5
"19 Västmanland county","67 years","men",1437.0
"19 Västmanland county","67 years","women",1565.5
"19 Västmanland county","68 years","men",1438.0
"19 Västmanland county","68 years","women",1525.0
"19 Västmanland county","69 years","men",1621.5
"19 Västmanland county","69 years","women",1518.5
"19 Västmanland county","70 years","men",1553.0
"19 Västmanland county","70 years","women",1706.5
"19 Västmanland county","71 years","men",1626.5
"19 Västmanland county","71 years","women",1724.5
"19 Västmanland county","72 years","men",1619.5
"19 Västmanland county","72 years","women",1696.5
"19 Västmanland county","73 years","men",1644.5
"19 Västmanland county","73 years","women",1718.5
"19 Västmanland county","74 years","men",1552.0
"19 Västmanland county","74 years","women",1655.0
"19 Västmanland county","75 years","men",1497.0
"19 Västmanland county","75 years","women",1678.5
"19 Västmanland county","76 years","men",1281.0
"19 Västmanland county","76 years","women",1463.5
"19 Västmanland county","77 years","men",1159.0
"19 Västmanland county","77 years","women",1306.5
"19 Västmanland county","78 years","men",1131.5
"19 Västmanland county","78 years","women",1181.5
"19 Västmanland county","79 years","men",1005.5
"19 Västmanland county","79 years","women",1079.0
"19 Västmanland county","80 years","men",1044.5
"19 Västmanland county","80 years","women",1036.5
"19 Västmanland county","81 years","men",853.5
"19 Västmanland county","81 years","women",1028.5
"19 Västmanland county","82 years","men",773.0
"19 Västmanland county","82 years","women",937.5
"19 Västmanland county","83 years","men",653.0
"19 Västmanland county","83 years","women",821.0
"19 Västmanland county","84 years","men",593.0
"19 Västmanland county","84 years","women",742.5
"19 Västmanland county","85 years","men",487.0
"19 Västmanland county","85 years","women",676.5
"19 Västmanland county","86 years","men",484.5
"19 Västmanland county","86 years","women",624.0
"19 Västmanland county","87 years","men",419.5
"19 Västmanland county","87 years","women",587.5
"19 Västmanland county","88 years","men",381.5
"19 Västmanland county","88 years","women",573.0
"19 Västmanland county","89 years","men",298.5
"19 Västmanland county","89 years","women",549.5
"19 Västmanland county","90 years","men",253.5
"19 Västmanland county","90 years","women",438.0
"19 Västmanland county","91 years","men",219.0
"19 Västmanland county","91 years","women",388.0
"19 Västmanland county","92 years","men",163.5
"19 Västmanland county","92 years","women",332.0
"19 Västmanland county","93 years","men",132.0
"19 Västmanland county","93 years","women",276.0
"19 Västmanland county","94 years","men",85.0
"19 Västmanland county","94 years","women",246.0
"19 Västmanland county","95 years","men",72.0
"19 Västmanland county","95 years","women",188.5
"19 Västmanland county","96 years","men",45.0
"19 Västmanland county","96 years","women",132.5
"19 Västmanland county","97 years","men",36.0
"19 Västmanland county","97 years","women",96.0
"19 Västmanland county","98 years","men",27.0
"19 Västmanland county","98 years","women",65.0
"19 Västmanland county","99 years","men",13.5
"19 Västmanland county","99 years","women",65.0
"19 Västmanland county","100+ years","men",14.0
"19 Västmanland county","100+ years","women",67.5
"20 Dalarna county","0 years","men",748.0
"20 Dalarna county","0 years","women",745.0
"20 Dalarna county","1 year","men",1556.0
"20 Dalarna county","1 year","women",1530.5
"20 Dalarna county","2 years","men",1649.5
"20 Dalarna county","2 years","women",1553.0
"20 Dalarna county","3 years","men",1687.5
"20 Dalarna county","3 years","women",1601.5
"20 Dalarna county","4 years","men",1710.5
"20 Dalarna county","4 years","women",1508.5
"20 Dalarna county","5 years","men",1683.0
"20 Dalarna county","5 years","women",1596.0
"20 Dalarna county","6 years","men",1580.5
"20 Dalarna county","6 years","women",1522.0
"20 Dalarna county","7 years","men",1739.0
"20 Dalarna county","7 years","women",1604.5
"20 Dalarna county","8 years","men",1714.5
"20 Dalarna county","8 years","women",1658.5
"20 Dalarna county","9 years","men",1696.5
"20 Dalarna county","9 years","women",1648.0
"20 Dalarna county","10 years","men",1681.0
"20 Dalarna county","10 years","women",1597.0
"20 Dalarna county","11 years","men",1771.0
"20 Dalarna county","11 years","women",1653.5
"20 Dalarna county","12 years","men",1686.5
"20 Dalarna county","12 years","women",1661.5
"20 Dalarna county","13 years","men",1634.5
"20 Dalarna county","13 years","women",1615.5
"20 Dalarna county","14 years","men",1656.0
"20 Dalarna county","14 years","women",1613.0
"20 Dalarna county","15 years","men",1691.5
"20 Dalarna county","15 years","women",1555.5
"20 Dalarna county","16 years","men",1590.5
"20 Dalarna county","16 years","women",1578.0
"20 Dalarna county","17 years","men",1622.5
"20 Dalarna county","17 years","women",1502.5
"20 Dalarna county","18 years","men",1595.0
"20 Dalarna county","18 years","women",1415.0
"20 Dalarna county","19 years","men",1671.0
"20 Dalarna county","19 years","women",1466.0
"20 Dalarna county","20 years","men",1760.5
"20 Dalarna county","20 years","women",1323.5
"20 Dalarna county","21 years","men",1564.0
"20 Dalarna county","21 years","women",1233.5
"20 Dalarna county","22 years","men",1508.0
"20 Dalarna county","22 years","women",1212.5
"20 Dalarna county","23 years","men",1620.0
"20 Dalarna county","23 years","women",1301.5
"20 Dalarna county","24 years","men",1664.0
"20 Dalarna county","24 years","women",1342.0
"20 Dalarna county","25 years","men",1707.5
"20 Dalarna county","25 years","women",1486.5
"20 Dalarna county","26 years","men",1764.0
"20 Dalarna county","26 years","women",1531.0
"20 Dalarna county","27 years","men",1897.0
"20 Dalarna county","27 years","women",1670.0
"20 Dalarna county","28 years","men",1947.5
"20 Dalarna county","28 years","women",1763.5
"20 Dalarna county","29 years","men",1977.0
"20 Dalarna county","29 years","women",1795.0
"20 Dalarna county","30 years","men",1865.0
"20 Dalarna county","30 years","women",1744.0
"20 Dalarna county","31 years","men",1818.5
"20 Dalarna county","31 years","women",1688.0
"20 Dalarna county","32 years","men",1765.0
"20 Dalarna county","32 years","women",1703.0
"20 Dalarna county","33 years","men",1752.5
"20 Dalarna county","33 years","women",1653.0
"20 Dalarna county","34 years","men",1796.5
"20 Dalarna county","34 years","women",1589.0
"20 Dalarna county","35 years","men",1644.0
"20 Dalarna county","35 years","women",1492.5
"20 Dalarna county","36 years","men",1582.5
"20 Dalarna county","36 years","women",1486.5
"20 Dalarna county","37 years","men",1596.0
"20 Dalarna county","37 years","women",1485.0
"20 Dalarna county","38 years","men",1536.5
"20 Dalarna county","38 years","women",1482.0
"20 Dalarna county","39 years","men",1632.5
